"Time (s)","Illuminance (lx)"
1.465195666E2,2.840400085E2
1.465862279E2,2.895750122E2
1.466528968E2,3.015225220E2
1.467195639E2,3.206925049E2
1.467862247E2,3.963600159E2
1.468528953E2,4.465125122E2
1.469195714E2,4.923450317E2
1.469862248E2,5.805675049E2
1.470528927E2,6.170850220E2
1.471195593E2,6.441525269E2
1.471862258E2,6.631200562E2
1.472528897E2,6.631200562E2
1.473195599E2,6.631200562E2
1.473862193E2,6.603525391E2
1.474528893E2,6.036525269E2
1.475195557E2,5.682150269E2
1.475862175E2,5.328450317E2
1.476528869E2,4.984875183E2
1.477195522E2,4.351725159E2
1.477862162E2,4.025700073E2
1.478528841E2,3.788775024E2
1.479195516E2,3.556575012E2
1.479862137E2,3.456000061E2
1.480528830E2,3.321675110E2
1.481195525E2,3.198150024E2
1.481862120E2,2.961900024E2
1.482528830E2,2.886975098E2
1.483195467E2,2.886975098E2
1.483862112E2,2.886975098E2
1.484528795E2,2.936250000E2
1.485195455E2,3.042900085E2
1.485862064E2,3.185325012E2
1.486528792E2,3.705750122E2
1.487195444E2,4.164075317E2
1.487862076E2,4.586625061E2
1.488528745E2,5.398650513E2
1.489195401E2,5.825250244E2
1.489862036E2,6.202575073E2
1.490528766E2,6.496875000E2
